ID,Text,Comment
Lapantouflemagic.WonderIrrigationTower.FlavorDescription,"""如果人们一直认为灌溉塔是跛脚的，那就继续把它们做得更好，直到他们喜欢为止！""
-木匠海狸.",1103
Lapantouflemagic.WonderIrrigationTower.Description,"终极灌溉塔：一个高架浴缸，用脏水灌溉作物，使其生长更快，同时拥有最小占地。
<color=green>用水量与灌溉面积成比例。
地面作物生长+15%</color>
<color=#FF6EC7>可以在没有工人的情况下工作.</color>",1104
Lapantouflemagic.IrrigationTower2.Description,"支撑灌溉蓄水池的高跷房屋.
<color=green>用水量与灌溉面积成比例.</color>
<color=red>可压碎的建筑！小心！
这座建筑下只能种植庄稼</color>
<color=#FF6EC7>可以在没有工人的情况下工作。</color>",1105
Lapantouflemagic.Irrigation.group.DisplayName,灌溉 ,1106
Good.SolarCell.DisplayName,太阳能电池,1107
Good.SolarCell.PluralDisplayName,太阳能电池,1108
Lapantouflemagic.DeepRuin.Group.DisplayName,深渊探索,1109
Lapantouflemagic.OmniFoodS.DisplayName,小自助餐,1110
Lapantouflemagic.OmniFoodL.DisplayName,大型自助餐,1111
Lapantouflemagic.OmniDrinkS.DisplayName,小水果吧,1112
Lapantouflemagic.OmniDrinkL.DisplayName,大水果吧,1113
Lapantouflemagic.HoomanUndergroundFactory.DisplayName,地下工厂运营团队,1115
Lapantouflemagic.HoomanUndergroundFactory.Description,"派出一支专门从事古代蹄子机械的海狸队，修复和重新激活远高于我们自身技术水平的制造工具。
专业工匠需要一整天的任务，现在只需几个小时就可以完成多次.",1116
Lapantouflemagic.HoomanUndergroundFactory.FlavorDescription,"""显然，胡人最大的恐惧之一是看到自己的机器反抗他们，这有多傻？这个大块头的金属怎么会发出呜呜声！它击中了我！""",1117
Lapantouflemagic.GasExctractor.DisplayName,气体提取器,1118
Lapantouflemagic.GasExctractor.Description,一种机械化泵，可以开采勘探队发现的各种气体.,1119
Lapantouflemagic.GasExctractor.FlavorDescription,"""你无法想象下面有多少不同的气味…""",1120
Lapantouflemagic.DeepMinePILEstorage.DisplayName,深层储存,1121
Lapantouflemagic.DeepMinestorage.Description,重新利用废弃的胡曼工厂的一个空区域来储存大量资源.,1122
Lapantouflemagic.DeepMinePILEstorage.FlavorDescription,"""这个东西是如此巨大，以至于我们可以花一生的时间去探索它。”
-探险家海狸",1123
Lapantouflemagic.DeepMineBOXStorage.DisplayName,深层大储存,1124
Lapantouflemagic.DeepMineBOXStorage.FlavorDescription,"""为什么他们需要这么多空间？他们打算住在那里吗？为了在自己的人造末日中幸存下来？""
-探险家海狸",1125
Lapantouflemagic.NuclearWasteCollector.DisplayName,核废料开采考察中心,1126
Lapantouflemagic.NuclearWasteCollector.Description,派出一队海狸来到深渊，专门回收很久以前被蹄类动物埋在那里的奇怪温暖的东西，以便将其再次提炼成有用的东西.,1127
Lapantouflemagic.NuclearWasteCollector.FlavorDescription,"""探索？不不不…那不是我的工作，我做这件事是因为我珍视我的生命.""",1128
Reciepe.BetterAlcohol.DisplayName,大米发酵和蒸馏,1129
Reciepe.ResinSynthesis.DisplayName,人造树脂合成,1130
Reciepe.Cubane.DisplayName,八硝基丁烷合成,1131
Lapantouflemagic.AbyssTourismOffice.DisplayName,深渊旅游中心,1132
Lapantouflemagic.AbyssTourismOffice.Description,"组织导游前往胡曼废弃设施的安全区域，并已对其进行了探索。
保证100%无格鲁.",1133
Lapantouflemagic.AbyssTourismOffice.FlavorDescription,"""谁不喜欢被可怕的东西吃掉而没有被可怕的食物吃掉的那种兴奋呢？""",1134
Reciepe.Incinerate_Nenuphar.DisplayName,充分燃烧睡莲,1135
Reciepe.Incinerate_Lotus_Flower.DisplayName,燃烧多余的莲花,1136
Reciepe.Incinerate_sawdust.DisplayName,燃烧过量的木屑,1137
Lapantouflemagic.HoomanUndergroundChemPlant.DisplayName,地下实验室操作团队,1138
Lapantouflemagic.HoomanUndergroundChemPlant.Description,"下深渊派出一队化学家海狸研究并重新激活了古老的胡曼化工厂。
他们的工艺比我们先进得多，我们肯定会学到很多！ ",1139
Lapantouflemagic.HoomanUndergroundChemPlant.FlavorDescription,"""完全由基本元件制造树脂？这太神奇了！""",1140
Lapantouflemagic.NEWLumberjackHouse.DisplayName,伐木工人的谷仓,1141
Lapantouflemagic.NEWLumberjackHouse.Description,"一座半谷仓半小屋的建筑，用作一群伐木工的工作场所。包含一些工具，可以帮助他们高效地完成工作。也容纳一个家庭.
<color=#FF6EC7>支持升级</color>
<color=#00FFFF>防水建筑</color>",1142
Lapantouflemagic.NEWLumberjackHouse.FlavorDescription,"""我爸爸是最棒的！他建造了我们的整个房子！""
-典型套件吹嘘",1143
Lapantouflemagic.TappersShack.Description,"雇佣一整队的采摘工人从松树上采集第一批树脂。还不时修剪巨型红杉以获取一些原木。
<color=#FF6EC7>支持升级</color>
<color=#00FFFF>防水建筑</color>",761
Lapantouflemagic.TriangleGatheringHouse.DisplayName,采摘小屋,1144
Lapantouflemagic.TriangleGatheringHouse.Description,"一个经过改造的农舍，被一群采摘海狸用来高效地相遇和分开工作。还有一个家庭。
<color=#FF6EC7>支持升级</color>
<color=#00FFFF>防水建筑</color>",1145
Lapantouflemagic.TriangleGatheringHouse.FlavorDescription,"""你不敢满身污垢和浆果汁走进我的房子！先洗个澡，否则我会亲自把你扔进河里！""
-海狸妈妈，每天晚上.",1146
Lapantouflemagic.NEWFarmhouse.Description,"雇佣种植和收割作物的农民.
<color=#FF6EC7>支持升级</color>
<color=#00FFFF>防水建筑</color>",494
Lapantouflemagic.Woodupgrade.Description,"将升级模块放置在<color=#FF6EC7>伐木工小屋顶部</color>。
<color=green>10个劳工</color>“”。
<color=#00FFFF>防水建筑</color>",974
Lapantouflemagic.Woodupgrade_ObservationDeck.DisplayName,林业景区升级,1147
Lapantouflemagic.Woodupgrade_ObservationDeck.Description,"将升级模块放置在靠近<color=#FF6EC7>三角形屋顶可升级</color>建筑的护林员顶部。
海狸喜欢从上面看他们用自己的爪子和牙齿建造的小镇。
<color=#00FFFF>防水建筑</color>",1148
Lapantouflemagic.Woodupgrade_ObservationDeck.FlavorDescription,"""显然，胡人过去常常建造这样的高塔，在上面放一个“无线电”的东西，但他们到底为什么要看穿人呢？""
-深渊勘探报告N°62",1149
Lapantouflemagic.NiceView.DisplayName,观景台,455
Lapantouflemagic.ContaminatedJail.Description,"将受污染的海狸与其他种群隔离的监狱。
被监禁的海狸将不再需要饮料、食物、睡眠、住所或清洁，直到它们吸取教训，感觉好些为止。",792
Reciepe.NitrateSynthesis.PluralDisplayName,硝酸盐合成,1150
Lapantouflemagic.Hobbygardener.Description,"一个小房子垄断了过多的材料，只为了让一只海狸享受他的爱好。
如果你愚蠢地失去了所有的浆果，或者以某种方式根除了荆棘，可能会拯救你的殖民地。
 <color=#yellow>露台必须高于地面</color>
<color=#00FFFF>防水建筑</color>",836
Lapantouflemagic.AssemblyLine.DisplayName,生产车间,1151
Lapantouflemagic.AssemblyLine.Description,"一座中等大小的工业建筑，用于处理大量资源。
<color=#00FFFF>防水建筑</color>",1152
Lapantouflemagic.AssemblyLine.FlavorDescription,"""外面的起重机纯粹是装饰性的吗？""",1153
Reciepe.Multijuice.PluralDisplayName,多果汁加工,1154
Reciepe.TurboToysETC.PluralDisplayName,制成品,1155
Bot.DisplayName.WaterBeaver,牵引机器人 {0},1156
Lapantouflemagic.PhDInRobotics.DisplayName,机器人学博士,1157
Lapantouflemagic.PhDInRobotics.PluralDisplayName,机器人学博士,1158
Lapantouflemagic.Heavygravitybattery.DisplayName,重型蓄电池,1159
Lapantouflemagic.Heavygravitybattery.Description,一种使用极密度物质作为重量的重型重力电池.,1160
Lapantouflemagic.Heavygravitybattery.FlavorDescription,"""老实说，这很浪费，但人们喜欢这种光芒""",1161
Lapantouflemagic.BotHaulingStation.DisplayName,拖运机器人备用区,1162
Lapantouflemagic.BotHaulingStation.Description,"为拖运机器人程序提供一个起始位置。
没有待交付的机器人将在那里保持待命状态.",1163
Lapantouflemagic.BotHaulingStation.FlavorDescription,"""呆在这里，不要动""",1164
Lapantouflemagic.BOTDistrictCrossing.DisplayName,地区交汇点(机器人),1165
Lapantouflemagic.BOTDistrictCrossing.Description,"机械化改造后的区域交叉口。
没有待交付的机器人将在屋顶上待命.",1166
Lapantouflemagic.BOTDistrictCrossing.FlavorDescription,"""Why did we make them so big already?""",1167
Lapantouflemagic.Toggle.Arrow,►,1168
Lapantouflemagic.FarmLumberjackUpgrade.DisplayName,伐木阁楼,1169
Lapantouflemagic.FarmLumberjackUpgrade.Description,"将升级模块放置在<color=#FF6EC7>两个相邻的伐木工小屋顶部</color>。
有很大的存储空间。
<color=#00FFFF>防水建筑</color>",1170
Lapantouflemagic.FarmLumberjackUpgrade.FlavorDescription,"""你能想象没有起重机会是什么样子吗？""",1171
Lapantouflemagic.FarmUpgradeA.Description,"将升级模块放置在两个相邻的<color=#FF6EC7>三角形屋顶可升级</color>建筑的顶部。
包含一些板条箱的存储空间。
<color=green>4名劳工</color>“”。
<color=#00FFFF>防水建筑</color>",486
Lapantouflemagic.FarmUpgradeB.Description,"将升级模块放置在两个相邻的<color=#FF6EC7>三角形屋顶可升级</color>建筑的顶部。
包含一些板条箱的存储空间。
<color=green>4名劳工</color>"".
<color=#00FFFF>防水建筑</color>",489
Lapantouflemagic.FarmUpgradeC.Description,"将升级模块放置在两个相邻的<color=#FF6EC7>三角形屋顶可升级</color>建筑的顶部。
包含一些板条箱的存储空间。
书呆子们玩“隧道和Hoomans”的完美场所！。
<color=#00FFFF>防水建筑</color>",492
Lapantouflemagic.FarmUpgradeD.Description,"将升级模块放置在两个相邻的<color=#FF6EC7>三角形屋顶可升级</color>建筑的顶部。
更多的农业！
有很大的储存空间来存放收割的作物。
<color=#00FFFF>在这座建筑附近种植一棵装饰性蕨类植物，以去除“无事可做”的标记</color>。
<color=#00FFFF>防水建筑</color>
<Color=red>无法种植作物</Color>",807
Lapantouflemagic.Woodupgrade_Gatherer.DisplayName,采摘干燥塔,1172
Lapantouflemagic.Woodupgrade_Gatherer.Description,"将升级模块放置在靠近<color=#FF6EC7>三角形屋顶可升级</color>建筑的护林员顶部。
收获更多！
<color=#00FFFF>用作堤坝</color>",1173
Lapantouflemagic.Woodupgrade_Gatherer.FlavorDescription,"WIP表示“”正在进行的工作""",1174
Lapantouflemagic.Statue_Dunking.DisplayName,灌篮雕像,1175
Lapantouflemagic.Statue_Dunking.Description,一座雕像来纪念…呃…是谁干的？,1176
Lapantouflemagic.Statue_Dunking.FlavorDescription,Gblublbulbluglgll !,1177
Lapantouflemagic.Statue_Farmer.DisplayName,农民雕像,1178
Lapantouflemagic.Statue_Farmer.Description,一座纪念农民工作的雕像，没有他们我们都会挨饿。,1179
Lapantouflemagic.Statue_Farmer.FlavorDescription,这是另一袋种子！,1180
Lapantouflemagic.Statue_Lumberjack.DisplayName,伐木工人雕像,1181
Lapantouflemagic.Statue_Lumberjack.Description,一座纪念伐木工人工作的雕像，没有他们什么都建不起来.,1182
Lapantouflemagic.Statue_Lumberjack.FlavorDescription,哪些树味道最好？只有我们知道！,1183
Lapantouflemagic.Statue_Metalworker.DisplayName,金属工人雕像,1184
Lapantouflemagic.Statue_Metalworker.Description,一座纪念金属工人工作的雕像，没有他们就没有进步.,1185
Lapantouflemagic.Statue_Metalworker.FlavorDescription,天啊！再来一把锯片!,1186
Lapantouflemagic.Statue_Pointer.DisplayName,指针雕像,1187
Lapantouflemagic.Statue_Pointer.Description,一座雕像展示了每只海狸的梦想：捕捉飞行的尖头物.,1188
Lapantouflemagic.Statue_Pointer.FlavorDescription,我希望所有坏水都变成柠檬水!,1189
Lapantouflemagic.Statue_Pregnant.DisplayName,孕妇雕像,1190
Lapantouflemagic.Statue_Pregnant.Description,怀孕的海狸妈妈的雕像.,1191
Lapantouflemagic.Statue_Pregnant.FlavorDescription,如果她真的生了孩子，快跑！,1192
Lapantouflemagic.Statue_UpsideDown.DisplayName,倒立雕像,1193
Lapantouflemagic.Statue_UpsideDown.Description,"愚蠢的海狸雕像，由愚蠢的海狸制作.
雕刻在一块巨大的木头上.",711
Lapantouflemagic.Statue_UpsideDown.FlavorDescription,¡ ǝǝǝdıʎ ,1195
Lapantouflemagic.MechanicalComputerBlueprint.DisplayName,钟表机器人控制器,1011
Lapantouflemagic.MechanicalComputerBlueprint.PluralDisplayName,钟表机器人控制器,1012
Lapantouflemagic.GoldFence.DisplayName,黄金围栏,1194
Lapantouflemagic.GoldFence.Description,一道由纯金制成的围栏，供那些爪子上有太多纯金的人使用.,1195
Lapantouflemagic.GoldFence.FlavorDescription,"""Shinyyyy""",1196
Lapantouflemagic.FenceGate.DisplayName,黄金大门,1197
Lapantouflemagic.FenceGate.Description,允许海狸进出围栏区域.,1198
Lapantouflemagic.FenceGate.FlavorDescription,"""我无法解释为什么，但我觉得我应该把它作为桥梁的一部分…""",1199
Lapantouflemagic.largefarmhouse.Description,"一个大型公共农舍，供许多海狸更有效地工作.
<color=#00FFFF>可承受高达一米的水。</color>
<color=#00FFFF>以后可以做防水处理.</color>
<color=#00FFFF>莲花需要2深的水！</color>
<color=red>农场主体可以从底部连接到梯子或坑和梯子小屋。
只能种植南瓜和莲花！</color>",911
Lapantouflemagic.ShrubHedge.DisplayName,灌木树篱,1200
Lapantouflemagic.ShrubHedge.Description,"一种装饰性的树篱/灌木。
多个相邻单元将合并为一个树篱，单个单元将形成一个灌木.",1201
Lapantouflemagic.ShrubHedge.FlavorDescription,"""这种植物实际上是怎么存在的？它总是在开花，没有一片叶子，这违背了现实！""
-苗圃实习生",1202
Lapantouflemagic.WoodFenceGate.DisplayName,木制栅栏门,1203
Lapantouflemagic.WoodFenceGate.Description,允许海狸进出围栏区域.,1204
Lapantouflemagic.WoodFenceGate.FlavorDescription,"""我…我想在不同的作物之间设置栅栏看起来更好""",1205
Lapantouflemagic.NewVineH.DisplayName,葡萄,568
Lapantouflemagic.BuildersTower.Description,"这是一座相对优雅的建筑，由建筑商设计，目的是在每个人似乎都在做的愚蠢的炫耀比赛中不被遗忘。
雇佣30名不合格的建筑工人帮助将建筑材料运送到需要的地方。
如果那些傻瓜不是不断地丢失东西，那会好得多…",1091
Lapantouflemagic.Foundry.Description,"海狸技术的真正奇迹，其令人印象深刻的轮廓是现代工业中心的标志。
以无与伦比的效率提炼最先进的材料。
<color=#00FFFF>某些零件可作为河堤</color>",918
Lapantouflemagic.IrrigationLodge.Description,"一个小房子，上面有一个高高的蓄水池，中等灌溉面积。
<color=green>用水量与灌溉面积成比例。
驱除污染.</color>
<color=#FF6EC7>支持升级 (替换</color> <color=red>林务员</color><color=#FF6EC7>)
可以在没有工人的情况下工作.</color>
<color=#00FFFF>防水建筑</color>",1100
Lapantouflemagic.IrrigationLodge.FlavorDescription,"""如果那个蓄水池更宽一点，我们就可以把它当作浴缸……”
-没有牙齿的智者，年长的海狸",1101
NeedGroup.Possessions.DisplayName,领地,1206
Lapantouflemagic.MultipurposeWorkingTent.DisplayName,多用途户外工作空间,1207
Lapantouflemagic.MultipurposeWorkingTent.Description,一个露天的、可步行的工作空间，设计用于在一堆发条水培农场中安排一些连接.,1208
Lapantouflemagic.MultipurposeWorkingTent.FlavorDescription,"""从37楼看景色真的很好，但天气有点冷，风也有点大""",1209
Lapantouflemagic.SkyFountain.DisplayName,天空喷泉,1210
Lapantouflemagic.SkyFountain.Description,一个可游泳的喷泉，为河狸提供了一个放松的地方，在一堆计时水培农场中间.,1211
Lapantouflemagic.SkyFountain.FlavorDescription,"""最后一个出来的必须开动机器！""",1212
Lapantouflemagic.GiantLogBridge3.DisplayName,巨型木桥（3米）,934
Lapantouflemagic.GiantLogBridge4.DisplayName,巨型木桥（4米）,1213
Lapantouflemagic.OmniFoodS.PluralDisplayName,小自助餐,1214
Lapantouflemagic.OmniFoodL.PluralDisplayName,大自助餐,1215
Lapantouflemagic.OmniDrinkS.PluralDisplayName,小水果吧,1216
Lapantouflemagic.OmniDrinkL.PluralDisplayName,大水果吧,1217
Lapantouflemagic.Petanque.DisplayName,Pétanque,1218
Lapantouflemagic.PetanqueCourt.DisplayName,弹琉琉 ,1219
Lapantouflemagic.PetanqueCourt.Description,海狸玩Pétanque的平坦污垢广场.,1220
Lapantouflemagic.PetanqueCourt.FlavorDescription,"""如果你要在22楼玩这个，请不要过度拍摄.""",1221
Lapantouflemagic.Winery.Description,"一个专门从事各种发酵的海狸的大房子可以以惊人的速度和效率加工配料。
<color=#00FFFF>防水建筑</color>",565
Good.Processor.DisplayName,处理器,1222
Good.Processor.PluralDisplayName,处理器,1223
Lapantouflemagic.AbyssExcavator.DisplayName,Abyssal矿石挖掘钻孔,1224
Lapantouflemagic.AbyssExcavator.Description,一种小型机械钻，旨在从深渊深处提取珍贵矿石。需要探险家事先工作.,1225
Lapantouflemagic.AbyssExcavator.FlavorDescription,"""我的兄弟们加入了！
摇摆，摇摆，与我一起摇摆
提高你的选择，提高你的声音
唱，唱，和我一起唱…""",1226
Lapantouflemagic.SupplementaryExplorationTeam.DisplayName,补充勘探团队,1227
Lapantouflemagic.SupplementaryExplorationTeam.Description,雇佣额外的海狸组成额外的勘探团队.,1228
Lapantouflemagic.SupplementaryExplorationTeam.FlavorDescription,"""我想要一只宠物鹤，你认为我会找到吗？""",1229
Reciepe.Ineff_Plank.PluralDisplayName,原料加工板材,1230
Reciepe.Ineff_Log.PluralDisplayName,加工日志,1231
